나는 가난하기 때문에 그들의 노래를 사랑한다	O O O O O O
1 15 송플라망고	O O O
목소리가 너무 예쁜 제니	O O O PER-B
솔직히 이건 음원으로 내줘야한다	O O O O
이제 그림앱 광고하는 송화백	O O O PER-B
마음을 움직이게 하는 목소리 몸짓	O O O O O
앨범 발매 기념 전시회 갔다 왔는데 너무 좋아씀	O O O O O O O O
죽기 전에 꼭 보고 죽을거야	O O O O O
mv 너무 이쁘고 음악도 좋고 너무 사랑하고 감사합니다	O O O O O O O O
노래 진짜 신기할 정도로 퍼펙트하다	O O O O O
멋쟁이 송미노 사랑해요	O PER-B O
언제나 들어도 안 질리는 노래 중에 하나인듯	O O O O O O O
입 모양이 어케 저렇게 되냐 너무 귀여우면서 멋지다	O O O O O O O O
무대위에서 합법적으로 욕하기	O O O
아니 이렇게 잼난거 진작주면 좋잖아요	O O O O O
컨셉 최고 소화 못하는 컨셉이 도대체 뭘까	O O O O O O O
완곡 얼릉 듣고 싶다	O O O O
너무 사랑해 나의 베스트 블랙핑크	O O O O PER-B
낙지 탕탕탕 탕탕탕탕탕 탕탕탕탕탕탕탕	O O O O
특히 콘서트 때 선공개 했던 루징유는 더더욱 사랑해 쏭미농	O O O O O PER-B O O O
그냥 하고싶은거 다 하세요 천재인거 알겠습니다	O O O O O O
블랙넛 와꾸 레전드네	PER-B PER-B O
나는 스페인 사람이고 자막을 넣을 필요가 없습니다	O LOC-B O O O O O
안녕하세요 저는 터크이고 저와 같은 많은 터키인들이 당신을 너무 사랑하고 너무 매우 달콤합니다	O O ORG-B O O O O O O O O O O
노래가 좋긴 좋은데 낙지 탕탕탕 사태 밖에 생각이 안나	O O O O O O O O O
얘들아 800M이 되도록 노력하자 이것은 그녀에게 우리의 생일 선물이 될 것이다	O O O O O O O O O O O
오늘도 보러 왔음 찐 팬으로 인정	DAT-B O O O O O
왜 볼 때마다 눈물이 나냥	O O O O O
문 열고 들어오는거 멋있네	O O O O
초록색 반지 어디 제품인지 아시는분	O O O O O
지금 인서 간다아 사랑해	O O O O
이 노래는 더 떠야되는데 진짜	O O O O O
넘 멋져요 넘 재능있고 좋네요	O O O O O
진짜 매일 듣고 있는데 들으면 들을 수록 더 좋아	O O O O O O O O O
목소리까지 목소리까지 그냥 모든게완벽하다	O O O O
D 4 빨리 컴백해죠 현기증 나니깐	O O O O O O
이번에는 나 자신과 나만 바라보고 있어	O O O O O O
미노가 얼마나 앨범에 정성을쏟는지 얼마나 떨리고 얼마나 무대에 신경쓰는지 그런거 보는게 좋더라	PER-B O O O O O O O O O O O
It s cold like ice cream	O O O O O O
나는 당신의 목소리를 너무 사랑해요	O O O O O
Okay Number One Queen Lisa	O O O O O
와 이 띵곡을 지금 찾아버리네	O O O O O
2022에 보는 사람 있을까	DAT-B O O O
가볍게사천사십사만네번만더들을게요	O
전곡재생을 해보았는데 미노야 연애하니 혹시 연애를 하더라도 일과 사랑을 구분할 줄 아는 프로라고 굳게 믿을게	O O O O O O O O O O O O O O O
와우 4곡의 소녀들 이쁘고 귀엽네요	AFW-B O O O O
송가락이랑 같은애인지 가끔 모르겠어	PER-B O O O
안재현 아우터 제품 아시는분 계시나요	PER-B O O O O
노래 완전 중독성있다 고생 많았어 마이노 사랑한다	O O O O O PER-B O
미쳤군 단단히 미쳤군	O O O
다른 날은 그녀의 생일이었고 그녀는 그럴 자격이 있습니다 소문을 퍼뜨리고 집단적인 노력에 동참하는 것을 도와주세요	O O O O O O O O O O O O O O O
안 사랑할 수가 없지	O O O O
노래 진짜 좋아 마이노 탕	O O O PER-B PER-I
형아 너무 멋찐거아니야 진짜 최고야최고	O O O O O
미노 영혼 갈아 만든 노래 고마워	PER-B O O O O O
힘들때마다 보러오는 너무나 좋은 영상	O O O O O
그냥 다 노래 너무 잘해	O O O O O
사랑해 BL KPI K	O O O O
축하합니다 당신은 한국인을 찾으셨습니다	O O O O
작업실에 그림들 있는 거 너무 멋지다 오님 멋져	O O O O O O O O
너무 기대된다 빨리 듣고싶어 띵곡각	O O O O O
나는 이 노래를 사랑한다	O O O O
진짜 최고의 곡 벌써 열번째 보고있어요	O O O O O O
당신의 음악을 사랑합니다 당신을 사랑합니다	O O O O O
2019년 봄 여름이 펼쳐지는 노래	DAT-B DAT-I DAT-I O O
나는 그들을 많이 사랑합니다	O O O O
오마이갓 아아아 우리 사랑하는 마이노	O O O O PER-B
티저만봤는데 귀엽고 멋있고 비트 죽이고 빨리 앨범듣고싶다 마이노	O O O O O O O PER-B
어이구 너무 짱짱맨	O O O
뮤비에 나온 여배우 누구인가용	O O O O
아 솔로 앨범 또 내줘요	O O O O O
진짜 시간이 왜이렇게 빠르지 이게 나온지 거의 6년 다되가네 지금 들어도 좋은듯	O O O O O O O DAT-B O O O O
이번 앨범 받고 진짜 너무 예뻐서 놀랐어요	O O O O O O O
XX TAKE랑 또 다른 느낌이라 너무 좋다 항상 응원해 송토끼쨩	PER-B O O O O O O O O O
아주 좋아요 고마워 마이노	O O O PER-B
네명 다 춤 선이 다르면서도 각자의 개성이 있어서 그런지 되게 간지난다	O O O O O O O O O O O
송모지리씨 여기서 모하시나요	PER-B O O
아 이때 이 그룹 넘나 매혹적이었는데	O O O O O O
니니 메타 800M 생일을 위해 스트리밍하세요	AFW-B AFW-I AFW-I O O O
라이산 자체의 소리가 마음에 듭니다	AFW-B O O O O
썸넬 치트키쓰면 어캄	PER-B O O
갈갈갈갈 밖에 생각이 안남	O O O O
We made it BLINKS 400 M	O O O AFW-B AFW-I AFW-I
중간에 웃는거랑 윙크하는거 너무 설렌다	O O O O O
나는이 아름다운 여자 콘서트에 가서 사인을 얻을 수 있으면 좋겠다	O O O O O O O O O O
어머나 그녀의 노래를 사랑하고 그녀는 또한 귀엽다	O O O O O O O
오 난 라리사를 정말 좋아해	PER-B O PER-B O O
오빠 뭐가그렇게 맛있었 됐고 좌석표좀 줄래	O O O O O O
듣는 재미가 뭔지 알고 볼거리도 많은 아티스트	O O O O O O O
유투브에 올린 마지막 영상입니다	O O O O
그들은 너무 귀엽고 아름답게 보입니다	O O O O O
지금도 몰래 보면 추천 눌러라	O O O O O
처음에 진짜 개열받았는데 어느순간 흥얼거리고 있더라	O O O O O O
춤 잘 추는 사람은 어깨만 털어도 멋있네 1 08	O O O O O O O O O
쏘쏘 앨범은 들으면 들을수록 더 좋아지는 거 같다	AFW-B O O O O O O O
기리보이 무대보고 이거보면 힐링 애짐	PER-B O O O O
마이노 이제 곧 입대해서 사격 탕	PER-B O O O O O
11 21 근데 낭떠러지로 떨어져서 살아도 종비들도 낭떠러지로 떨어져서 날 물지 않을까	O O O O O O O O O O O O
나는 그의 음악을 사랑하고 방금 들었고 매우 눈에 띄고 그의 음색으로 그의 음악을 자유롭게 해주고 새로운 단계를 만듭니다	O O O O O O O O O O O O O O O O O O
나 그저그럼 얘는 맨날 그저그럼	O O O O O
0 53 자막 당나라	O O O ORG-B
형들 다 너무 귀여워	O O O O
흑발에 덮머 진심 너무 잘생김	O PER-B O O O
오늘밤 또 밤새우게 생겼네	TIME-B O TIME-B O
그녀의 목소리는 매우 매력적입니다	O O O O
중2때 여자친구랑 듣던 노래 그립다	O O O O O
아까 감기 걸리신거 같던데 몸건강 잘챙기세요	O O O O O O
귀에 쏙 박히네 좋다 더 기대된다	O O O O O O
강호동님도 좋아하실 노래 낙지 탕탕탕	PER-B O O O O
미노야 좋은 노래 만들어줘서 늘 고마워 싸랑해	PER-B O O O O O O
앨범전체 프리뷰로 보여주는 아이디어 넘나 좋은거 같다	O O O O O O O
헉 어떡해	O O
노래 참 잘해 우리 마이노	O O O O AFW-B
모야 뭐야 뭔데 이거 뭐야 미노 뭐야이거 어 당황스럽네 오늘 처음 봤어요 이걸 이제 보네	O O O O O O O O O DAT-B O O O O O
Blinkler가 당신을 너무 사랑하니 힘내십시오	PER-B O O O O
오 마이노형 춤 진짜 예쁘게 잘 짰네요 사실 누가 짰는지 모르겠지만	O PER-B O O O O O O O O O
와 너무 멋져 짜루짜루진짜루	O O O O
역시 마이노 이번 음반 대박나라	O PER-B O O O
0 34 3 lisa	O O O O
6PM	O
방금까지 강식당 보고왔는데 갭차이 미치것네	O O O O O
아니 뭐야 원래도 사랑했지만 이거 티저부터 와우 더더 사랑해	O O O O O O O O O
처음 이노래 생방으로 보고 먼 노래가 이런가 싶었는데 끝나고 혼자 오키도키요 이러고 있드라	O O O O O O O O O O AFW-B O O
소녀들은 심각하게 놀랍습니다	O O O
초반에 레드릭님 매력 미쳐	TIME-B PER-B O O
나의 모든 시간이 가장 좋아하는 노래다	O O O O O O
강호동의탱탱탱탱아닐까요 하하하하하	PER-B O
영감을 얻는 개 내 차 탕 흠 함 축적이내 다 가치 누군가가 있는건 어케 설면 할래	O O O O O O O O O O O O O O O O
이 목소리 너무 설레다	O O O O
내 사랑 너무 고마워요 이번 컴백 후에 푹 쉬셨으면 좋겠어요	O O O O O O O O O O
나온지 1년이 넘었는데 뮤직비디오만 보면 눈물난다 벨보이즈 보고왔더니 더	O DAT-B O O O O PER-B O O
이거 롤체 갱플 총으로 막타칠 때 들으면 기분 개째짐	O AFW-B AFW-I AFW-B O O O O O
개설렌다 1번 트랙부터 넘 설렌다 미친다 몇시간 안남았다	O O O O O O O O
미노야 내일 라방에서 꼭 보자	O DAT-B LOC-B O O
지소 생일축하해 너무 사랑해 시메나	O O O O PER-B
당신은 당신의 감정에 앉아 나는 내 왕좌에 앉아	O O O O O O O O
아이돌 영혼 들어간 배우들같다 기럭지랑 비주얼 무슨일이야	O O O O O O O
나는 당신의 목소리를 너무 사랑해요	O O O O O
휴가 중에 사라지지 마 친구	O O O O O
포레버영은 쑤의 청순함을 진짜 로 나타냄	PER-B PER-B O O O O
진짜 이번 곡 다 좋어덛 우 처	O O O O O O O
학교 시쓰기 시간에 쓴 시	O O O O FLD-B
오마이갓살려주세요 미쳤다아	O O
저거 텐트 스프링캠프때 그거 아녀 호호호 노래도 잘만들고 아주 뛰어나 증말즐말	O O DAT-B O O O O O O O O
타이틀 곡 뿐만 아니라 수록곡까지 다 좋다	O O O O O O O
얼굴은 완전 순딩이 그자첸데 노래들으면 진짜 미친다 미쳐	O O PER-B PER-B O O O O
이렇게 4명 어떻게 모은거지	O O O O
형라가 군대가고 언제쯤이나 제대할까 언제 돌아오나	PER-B O O O O O
보랏빛깔 나는 진실깜빡임 진짜 만나고 싶지만 만날 수 없어	O O O O O O O O O
이 무대는 지금 다시봐도 가슴이 꽉차고 눈물이 나네	O O O O O O O O
너무 과하지도 않은 춤선에	O O O O
얼른 제대하고 다시 만나자	O O O O
어이 X 이 영상을 콘서트 끝나고 본 나	O O O O O O O O
요고 안 불렀으면 유승 했었을	AFW-B O O O O
4 10 김지수 세상에서 제일 귀여워 자기입으로 키가 작아	O O PER-B O O O O O O
드디어 이번주 일요일	O DAT-B DAT-I
노란색 옷을 입은 사람은 이름이 뭐에요	O O O O O O
헬바야보다가 여기까지 왔습니당	O O O
미쳤다 날짜 눈치챙겨라 진짜 19일 언제와	O O O O DAT-B O
사람이 어떻게 이렇게 생길수가있지	O O O O
Helpppppoo	O
우리 Algerian 깜박임은 당신을 너무 사랑합니다 라 리사	O O O O O O PER-B PER-I
마이노 머리 왜 페페로니 피자냐	O O O O O
총각 딱지	O O
애정의 대상에게 쏘는 회심의 한방이기도 하면서 결국엔 그 총알이 다시 자기 자신에게 돌아오게되는 외로운 순환고리	O O O O O O O O AFW-B O O O O O O
뮤비 넘 맘에 쏙 든다 탕탕탕	O O O O O O
소름끼칠정도로 다 좋아 진짜 송민호	O O O O PER-B
이 연출은 놀랍고 아름답습니다	O O O O
400M	O
이제 이런 스토리 안만들어요	O O O O
제가 가장 좋아하는 아이돌 이 노래는 중독성이 강하고 매우 아름답습니다	O O O O O O O O O O
진짜 열심히 산다 짱짱짱짱 몸 잘 챙겨요	O O O O O O O
이리 와서 800을 얻을 수 있습니다	O O O O O O
2 47 jennie indian look 예쁜 여자	O O O O O O O
앨범 알록달록해요 키트 너무 귀여워요 화이트 색상에 칼라로 구성품 모두 섬세하고 10가지 그린 그림 특히 소중해요 앨범에 참여하며 수고했던 분들 모두 고생하셨어요 송민호	O O O O O O O O O O O O O O O O O O O O O O PER-B
오빠 이번 앨범 곡 다 너무너무 좋아요 수고했어요 정말로	O O O O O O O O O
연내 10억뷰 달성하자 Blink	DAT-B O O O
누가 자꾸만 도망쳐로 검색하는겨	O O O O
팀을 위해서 자기의 솔로 앨범을 포기하는 게 뭔가 되게 뭉클해지는 희생인 거 같아요	O O O O O O O O O O O O O
나는 당신이 그것을 읽으십시오 나는 당신에게서 사진을 정말로 원합니다	O O O O O O O O O
노래도 너무 좋고 뮤비도 너무 예쁘다	O O O O O O
무엇보다 이걸 24살에 냈다는 게 대박	O O O O O O
마이노 쇼미10 프듀 화이팅	AFW-B AFW-I O O
우리를 떠나지 마세요 블랙 핑크	O O O O O
Mino 탕	AFW-B AFW-I
비트 넘 좋잖아 우주의 기운이 느껴진다	O O O O O O
노래 들을수록 자꾸 흥얼거리게 된다 중독성 대박이야 항상 고마워	O O O O O O O O O
아무리 소리를 키워도 마이노 목소리가 영 맘에 안 들길래 발성이 별로인가 했는데 지코까지 듣고 딱 이해됨 아 그냥 지금 영상들이랑 영상 음질 차이 나는거구나	O O O PER-B O O O O O O O O PER-B O O O O O O O O O O O
연예인이라서 마음껏 사랑못했던 이	O O O O
탕탕 탕타 아 탕탕 탕 탕 트르 라탈탕탕	O O O O O O O O
저는 실제로 영어를 알고 있지만 한국어를 읽고 쓰는 방법도 알고 있습니다	O O O O O O O O O O O
쇼미 레전드 무대들은 유독 준결승에서 많이 나오네	AFW-B AFW-I O O EVT-B O O
이것은 감동적인 사랑 이야기가 아닙니다	O O O O O
Love Story 어떤 설렘도 어떤 의미도 네겐 미안하지만	O O O O O O O O
갈갈갈갈 미치겠넼	O O
사십댄데이노래 완전씐나 요즘 말로 개신나	AFW-B O O O O
7년째 널좋아해	DAT-B O
직접 가지 못한 내 손이 너무 원망 스럽다	O O O O O O O O
나는 당신의 목소리를 너무 사랑해요	O O O O O
진심 극락 영상인듯 몇년 째 봐도 절대 안 질림	O O O O O O O O O
타타타 탕탕 엇박 여기 어떻게 했대	O O O O O O
아 사랑 샘솟아 지금 올림픽홀 가는중이에요 이따바	O O O O AFW-B O O
오늘도 해피 리턴 많이 하세요	DAT-B O O O O
이노래 안들으면 여름안온기분임	O O DAT-B
오빠 왤케 말랐엉 맛난 거 많이 먹구 다녀요	O O O O O O O O
고 싶어요 yg계약을 갱신하다	O O ORG-B O
뭐야 영상 완전 내 취향인데	O O O O O
흑발 덮머로 활동해주면 안 되는 거야	O O O O O O
이 밤에 마이노 보며 잠들게요 사랑해 송민호	O TIME-B AFW-B O O O PER-B
탕 탕 탕 탕 고구마 맛 탕 탕 탕 탕	O O O O O O O O O O
야 왜 lis는 꼬리가 있어	O O O O O
수험생활 맨날 보러오는 영상	O O O O
이번 티켓팅 많이 빡세겠지 진짜 가고싶은데	O O O O O O
걍 얘능캐인줄 알았는데 본케가 와우	O O O PER-B O
비트가 진짜 미쳤네 너무 좋은데	O O O O O
얼마전 가로수길에서 봤는데 처음엔 yg 모델인줄 알았구요 마르고 키크고 옷을 너무 잘입어서 딱 샤넬백메구 엄청 멋있었음	O LOC-B O O ORG-B O O O O O O O O ORG-B O O
사랑해요 아름다운 소녀들 그리고 음악은 정말 아름답고 현실적입니다	O AFW-B AFW-I O O O O O
곡들이 하나하나 다 너무좋아	O O O O
열심히 했다 우리미노 자랑스러워	O O O O
그레이노마팀 너무 좋다 그 노래 나도 같이 듣자	ORG-B O O O O O O O
KILL 서로를 사랑하다 못해 좋아죽겠고 그 어떤 모습이든 있는 그대로를 서로 죽을만큼 사랑하며 지내며 6	O O O O O O O O O O O O O O O
넘 귀여워요 몇개 사야겠어요	O O O O
lisa는 2021년의 가장 아름다운 얼굴로 선정되었습니다 그녀는 그것을 받을 자격이 있습니다 그녀는 매우 아름답고 전 세계에서 인정하게 되어 기쁩니다 언젠가 그들이 터키에 오면 좋겠습니다 그녀는 여기에 많은 팬을 갖게 됩니다	PER-B DAT-B O O O O O O O O O O O O O O O O O O O LOC-B O O O O O O O O
Mino flexing	O O
이 노래를 이제 들었네 진짜 너무 좋다	O O O O O O O
내 블랙 핑크 생활에 색상을 추가 주셔서 감사합니다	O O O O O O O O
젠장 재능있는 채널과 노래는 역겹다	O O O O O
나는 그 노래를 사랑하지만 내가 가장 사랑하는 것은 그 노래를 부르는 사람들이다	O O O O O O O O O O O O
